movieId	summary
46865	A wannabe dad mistakes a vertically challenged criminal on the lam as his newly adopted son.
46948	Three teens discover that their neighbor's house is really a living, breathing, scary monster.
46965	An F.B.I. Agent takes on a plane full of deadly venomous snakes, deliberately released to kill a witness being flown from Honolulu to Los Angeles to testify against a mob boss.
46967	An American journalism student in London scoops a big story, and begins an affair with an aristocrat as the incident unfurls.
46970	Number one NASCAR driver Ricky Bobby stays atop the heap thanks to a pact with his best friend and teammate, Cal Naughton, Jr. But when a French Formula One driver, makes his way up the ladder, Ricky Bobby's talent and devotion are put to the test.
46972	A newly recruited night security guard at the Museum of Natural History discovers that an ancient curse causes the animals and exhibits on display to come to life and wreak havoc.
46974	Two Port Authority police officers become trapped under the rubble of the World Trade Center.
46976	An I.R.S. auditor suddenly finds himself the subject of narration only he can hear: narration that begins to affect his entire life, from his work, to his love-interest, to his death.
47044	Based on the 1980s TV action/drama, this update focuses on vice detectives Crockett and Tubbs as their respective personal and professional lives become dangerously intertwined.
47099	A struggling salesman takes custody of his son as he's poised to begin a life-changing professional career.
47122	Three ex-girlfriends of a serial cheater set up their former lover to fall for the new girl in town so they can watch him get his heart broken.
47124	After Lucas Nickle floods an ant colony with his watergun, he's magically shrunken down to insect size and sentenced to hard labor in the ruins.
47200	Professional assassin Chev Chelios learns his rival has injected him with a poison that will kill him if his heart rate drops.
47202	A hearing impaired factory worker gives up her first holiday in years and instead travels out to an oil rig, where she cares for a man suffering from severe burns.
47254	Two cops, a rookie and a grizzled vet, pursue an accomplished bank robber.
47261	In the midst of his crumbling relationship, a radio show host begins speaking to his biggest fan, a young boy, via the telephone. But when questions about the boy's identity come up, the host's life is thrown into chaos.
47382	Tyler Gage receives the opportunity of a lifetime after vandalizing a performing arts school, gaining him the chance to earn a scholarship and dance with an up and coming dancer, Nora.
47384	Former superhero Jack is called back to work to transform an unlikely group of ragtag kids into superheroes at a private academy.
47404	After a deadly encounter with two yakuza, a loser with a crush on his childhood girlfriend goes to heaven and back, embarking on a psychedelic self-discovery experience with her and his friends.
47423	An inner-city junior high school teacher with a drug habit forms an unlikely friendship with one of his students after she discovers his secret.
47446	Marc is sitting in his bath one morning and asks his wife, "how would you feel if I shaved off my mustache?" She doesn't think it's a great idea, for the 15 years they've been married, she's never known him without his 'stache. He shaves it off anyway, but when he sees his wife, she doesn't notice, neither do their friends at dinner that night, neither do his co-workers. Marc finally flips out, shouts at everyone, tells them he's tired of their little joke, and what do they really think. His wife and co-workers are appalled, what is he talking about, he's never had a mustache. In fact, he's imagining other things as well, or is he?
47465	Because of the actions of her irresponsible parents, a young girl is left alone on a decrepit country estate and survives inside her fantastic imagination.
47491	A neo-nazi sentenced to community service at a church clashes with the blindly devotional priest.
47516	Two wealthy sisters, both heiresses to their family's cosmetics fortune, are given a wake-up call when a scandal and ensuing investigation strip them of their wealth.
47518	A high school slacker who's rejected by every school he applies to opts to create his own institution of higher learning, the South Harmon Institute of Technology, on a rundown piece of property near his hometown.
47538	An attempted robbery turns to be an unexpected recruitment when two unemployed men mistakenly break into a police office instead of a store.
47566	A calculating divorcée risks her chances at wealth and security with a man she doesn't love by getting involved with the hotheaded murderer romancing her foster sister.
47610	In turn-of-the-century Vienna, a magician uses his abilities to secure the love of a woman far above his social standing.
47629	After the death of Princess Diana, Queen Elizabeth II struggles with her reaction to a sequence of events nobody could have predicted.
47640	Two brothers travel to Germany for Oktoberfest, only to stumble upon a secret, centuries-old competition described as a "Fight Club" with beer games.
47644	Based on the story of Vince Papale, a 30-year-old bartender from South Philadelphia who overcame long odds to play for the NFL's Philadelphia Eagles in 1976.
47646	A musical set in the Prohibition-era American South, where a speakeasy performer and club manager Rooster must contend with gangsters who have their eyes on the club while his piano player and partner Percival must choose between his love, Angel or his obligations to his father.
47721	A red balloon with a life of its own follows a little boy around the streets of Paris.
47725	A beautiful woman helps an inept scam artist get his game together.
47736	As a reward for capturing a bank robber, Stan and Ollie get scholarship to Oxford, but are met with resentment by other students.
47774	A movie resembling Bicycle Thieves (1948) is shown on TV, but the real-life world gets muddled with the film and the TV commercials.
47793	Josh Sagers drives cross-country on a mission to deliver his father's birthday gift - a giant purple LazyBoy.
47810	A sheriff investigating the disappearance of a young girl from a small island discovers there's a larger mystery to solve among the island's secretive, neo-pagan community.
47894	Against the backdrop of the Irish War of Independence, two brothers fight a guerrilla war against British forces.
47937	During a team-building retreat in the mountains a group of sales representatives are hunted down one by one.
47950	A detective examines the mysterious death of George Reeves, the star of the television series Adventures of Superman (1952).
47952	Four young men who belong to a New England supernatural legacy are forced to battle a fifth power long thought to have died out. Meanwhile, jealousy and suspicion threaten to tear them apart.
47970	Michael'd have a great job, still have his 4 best friends, and be in love with a beautiful girl at 30. He loves Jenna but his life seems predictable until he meets a college girl. It seems that everybody's having relationship problems.
47978	Sherry tries to integrate again into society and become a good mother.
47997	Private Joe Bauers, the definition of "average American", is selected by the Pentagon to be the guinea pig for a top-secret hibernation program. Forgotten, he awakes five centuries in the future. He discovers a society so incredibly dumbed down that he's easily the most intelligent person alive.
47999	A documentary on kids who attend a summer camp hoping to become the next Billy Graham.
48001	On a fishing boat at sea, a 60-year old man has been raising a girl since she was a baby. It is agreed that they will get married on her 17th birthday, and she is 16 now. They live a quiet and secluded life, renting the boat to day fishermen and practicing strange divination rites. Their life changes when a teenage student comes aboard...
48032	A love-struck Italian poet is stuck in Iraq at the onset of an American invasion.
48043	As a modern-day scientist, Tommy is struggling with mortality, desperately searching for the medical breakthrough that will save the life of his cancer-stricken wife, Izzi.
48045	A second-class horror movie has to be shown at Cannes Film Festival, but, before each screening, the projectionist is killed by a mysterious fellow, with hammer and sickle, just as it happens in the film to be shown.
48082	A man entranced by his dreams and imagination is love-struck with a French woman and feels he can show her his world.
48142	Two policemen see their personal and professional lives fall apart in the wake of the "Black Dahlia" murder investigation.
48150	Set in 1965 New England, a troubled girl encounters mysterious happenings in the woods surrounding an isolated girls school that she was sent to by her disinterested parents.
48161	Teenagers at a juvenile detention center, under the leadership of their counselor, gain self-esteem by playing football together.
48214	A drama that investigates anxiety and disillusionment in America.
48262	People suffer largely unnoticed while the rest of the world goes about its business. This is a documentary exploration of the mythic beauty of the Golden Gate Bridge, the most popular suicide destination in the world, and those drawn by its call. Steel and his crew filmed the bridge during daylight hours from two separate locations for all of 2004, recording most of the two dozen deaths in that year (and preventing several others). They also taped interviews with friends, families and witnesses, who recount in sorrowful detail stories of struggles with depression, substance abuse and mental illness. Raises questions about suicide, mental illness and civic responsibility as well as the filmmaker's relationship to his fraught and complicated material.
48304	As the Mayan kingdom faces its decline, a young man is taken on a perilous journey to a world ruled by fear and oppression.
48319	The adventures of the Lafayette Escadrille, young Americans who volunteered for the French military before the U.S. entered World War I, and became the country's first fighter pilots.
48322	Chris Pontius, Johnny Knoxville, Steve-O, Bam Margera, and the whole crew return to the screen to raise the stakes higher than ever before.
48326	Based on the Robert Penn Warren novel. The life of populist Southerner Willie Stark, a political creature loosely based on Governor Huey Long of Louisiana.
48342	When a man and woman flirt with each other at a wedding reception, the sexual tension seems spontaneous. As they break from the party to a hotel room, the flirtation turns into a night filled with passion and remorse.
48385	Kazakh TV talking head Borat is dispatched to the United States to report on the greatest country in the world. With a documentary crew in tow, Borat becomes more interested in locating and marrying Pamela Anderson.
48394	In the Falangist Spain of 1944, the bookish young stepdaughter of a sadistic army officer escapes into an eerie but captivating fantasy world.
48412	A high school swim champion with a troubled past enrolls in the U.S. Coast Guard's "A" School, where legendary rescue swimmer Ben Randall teaches him some hard lessons about loss, love, and self-sacrifice.
48414	Boog, a domesticated 900lb. Grizzly bear, finds himself stranded in the woods 3 days before Open Season. Forced to rely on Elliot, a fast-talking mule deer, the two form an unlikely friendship and must quickly rally other forest animals if they are to form a rag-tag army against the hunters.
48416	A young guy short on luck, enrolls in a class to build confidence to help win over the girl of his dreams, which becomes complicated when his teacher has the same agenda.
48516	An undercover cop and a mole in the police attempt to identify each other while infiltrating an Irish gang in South Boston.
48518	Before being sent to serve in Vietnam, two brothers and their girlfriends take one last road trip, but when they get into an accident, a terrifying experience will take them to a secluded house of horrors, with a chainsaw-wielding killer.
48520	A slacker competes with a repeat winner for the "Employee of the Month" title at work, in order to gain the affections of a new female employee.
48560	Young Augusten Burroughs absorbs experiences that could make for a shocking memoir: the son of an alcoholic father and an unstable mother, he's handed off to his mother's therapist, Dr. Finch, and spends his adolescent years as a member of Finch's bizarre extended family.
48593	A comedian who hosts a news satire program decides to run for president, and a computerized voting machine malfunction gets him elected.
48596	A group of diamond thieves on the run kidnap the wife of a recently discharged marine who goes on a chase through the South Carolinian wilderness to retrieve her.
48598	While researching his novel "In Cold Blood", Truman Capote develops a close relationship with convicted murderers Dick Hickock and Perry Smith.
48638	Casanova is a libertine, performing seductions and sexual feats. But he is really interested in someone, and is he really an interesting person? Is he really alive?
48649	This film is based on the book about Vasili Ivanovich Chapaev (1887 - 1919) who was in real life the Commander of the 25th Division of the Red Army. Chapaev is an uneducated peasant and a decorated hero in the World War I and later in the Russian Civil War, that followed the Russian revolution. This man of action is fighting on the side of the poor people. His troops consist of peasants, just like him. Unable to write, he can brilliantly demonstrate various battle tactics by moving potatoes on the table. He is street smart. He never lost a battle against the experienced Generals of the Tzar's Army.
48678	Patrons locked inside a bar are forced to fight monsters.
48696	The lives of two lovelorn spouses from separate marriages, a registered sex offender, and a disgraced ex-police officer intersect as they struggle to resist their vulnerabilities and temptations in suburban Massachusetts.
48698	Documentary about Father Oliver O'Grady, a Catholic priest who was relocated to various parishes around the United States during the 1970s in an attempt by the Catholic Church to cover up his rape of dozens of children.
48738	Based on the events of the brutal Ugandan dictator Idi Amin's regime as seen by his personal physician during the 1970s.
48741	A documentary on the life of John Lennon, with a focus on the time in his life when he transformed from a musician into an antiwar activist.
48744	A group of New Yorkers caught up in their romantic-sexual milieu converge at an underground salon infamous for its blend of art, music, politics, and carnality.
48774	In 2027, in a chaotic world in which women have become somehow infertile, a former activist agrees to help transport a miraculously pregnant woman to a sanctuary at sea.
48780	After a tragic accident, two stage magicians engage in a battle to create the ultimate illusion while sacrificing everything they have to outwit each other.
48783	The life stories of the six men who raised the flag at the Battle of Iwo Jima, a turning point in World War II.
48872	A man takes over a dead man's task but doesn't realize the horror it entails.
48877	Jigsaw abducts a doctor in order to keep himself alive while he watches his new apprentice put an unlucky citizen named Jeff through a brutal test.
48879	A drama about terrorism in Apartheid-era South Africa, revolving around a policeman and a young man who carries out solo attacks against the regime.
48883	Years after the assassination of President George W. Bush in Chicago, an investigative documentary examines that as-yet-unsolved crime.
48982	The story of an uptown rat that gets flushed down the toilet from his penthouse apartment, ending in the sewers of London, where he has to learn a whole new and different way of life.
48997	Jean-Baptiste Grenouille (Ben Whishaw), born with a superior olfactory sense, creates the world's finest perfume. His work, however, takes a dark turn as he searches for the ultimate scent.
49013	Santa, aka Scott Calvin, is faced with double-duty: how to keep his new family happy, and how to stop Jack Frost from taking over Christmas.
49110	Emperor Tod Spengo sees Marge Nelson and using a giant magnet, kidnaps her and her husband Dick, hoping to make her his bride before blowing up the Earth. He and other inhabitants of his planet are somewhat less than bright, and Dick begins reliving episodes of Flash Gordon and Buck Rogers in order to rescue Marge, save the Earth, and restore the rightful king to the throne.
49130	A British investment broker inherits his uncle's chateau and vineyard in Provence, where he spent much of his childhood. He discovers a new laid-back lifestyle as he tries to renovate the estate to be sold.
49132	A documentary on the Dixie Chicks in the wake of singer Natalie Maines' anti-George W. Bush statement at a 2003 concert.
49220	Three actors learn that their respective performances in the film "Home for Purim," a drama set in the mid-1940s American South, are generating award-season buzz.
49263	A documentary on the expletive's origin, why it offends some people so deeply, and what can be gained from its use.
49265	A Catholic Priest and an English teacher get stranded in a school in Kigali during the 1994 Rwandan genocide.
49272	Armed with a license to kill, Secret Agent James Bond sets out on his first mission as 007, and must defeat a private banker to terrorists in a high stakes game of poker at Casino Royale, Montenegro, but things are not what they seem.
49274	Into the world of the Emperor Penguins, who find their soul mates through song, a penguin is born who cannot sing. But he can tap dance something fierce!
49276	When a career criminal's plan for revenge is thwarted by unlikely circumstances, he puts his intended victim's son in his place by putting him in prison...and then joining him.
49278	After a ferry is bombed in New Orleans, an A.T.F. agent joins a unique investigation using experimental surveillance technology to find the bomber, but soon finds himself becoming obsessed with one of the victims.
49280	The story of the assassination of U.S. Senator Robert F. Kennedy, who was shot in the early morning hours of June 5, 1968 in the Ambassador Hotel in Los Angeles, California, and twenty-two people in the hotel, whose lives were never the same.
49284	An actor (Freeman) prepping for an upcoming role meets a quirky grocery clerk (Vega), and the pair hit the road to show one another their respective worlds.
49286	Two women troubled with guy-problems swap homes in each other's countries, where they each meet a local guy and fall in love.
49314	A tough-minded drama about two friends in South Central Los Angeles and the violence that comes between them.
49347	An ensemble piece examining the health risks involved in the fast food industry and its environmental and social consequences as well.
49389	A group of bandits stage a brazen train hold-up, only to find a determined posse hot on their heels.
49396	To become the greatest band of all time, two slacker, wannabe-rockers set out on a quest to steal a legendary guitar pick that gives its holders incredible guitar skills, from a maximum security Rock and Roll museum.
49524	A drama that focuses on the period in Mary and Joseph's life where they journeyed to Bethlehem for the birth of Jesus.
49530	A fisherman, a smuggler, and a syndicate of businessmen match wits over the possession of a priceless diamond.
49647	Wilbur the pig is scared of the end of the season, because he knows that come that time, he will end up on the dinner table. He hatches a plan with Charlotte, a spider that lives in his pen, to ensure that this will never happen.
49649	In his homeland of Alagaesia, a farm boy happens upon a dragon's egg -- a discovery that leads him on a predestined journey where he realizes he's the one person who can defend his home against an evil king.
49651	Thirty years after the ring of the first bell, Rocky Balboa comes out of retirement and dons his gloves for his final fight; against the reigning heavyweight champ Mason 'The Line' Dixon.
49666	Turning her back on her wealthy, established family, Diane Arbus falls in love with Lionel Sweeney, an enigmatic mentor who introduces Arbus to the marginalized people who help her become one of the most revered photographers of the twentieth century.
49688	The story of how the British attacked German dams in WWII by using an ingenious technique to drop bombs where they would be most effective.
49735	Four gay high school friends make a pact to lose their virginity before they go to college.
49772	A British medical doctor fights a cholera epidemic in a small Chinese village, while being trapped at home in a loveless marriage to an unfaithful wife.
49793	When a plane crash claims the lives of members of the Marshall University football team and some of its fans, the team's new coach and his surviving players try to keep the football program alive.
49822	The tumultuous early history of the Central Intelligence Agency is viewed through the prism of one man's life.
49824	A trio of black female soul singers cross over to the pop charts in the early 1960s, facing their own personal struggles along the way.
49910	A young teacher inspires her class of at-risk students to learn tolerance, apply themselves and pursue education beyond high school.
49917	An examination of the U.S. government's response to Hurricane Katrina.
49932	As an actress starts to adopt the persona of her character in a film, her world starts to become nightmarish and surreal.
49957	An unruly class of gifted and charming teenage boys are taught by two eccentric and innovative teachers, as their headmaster pushes for them all to get accepted into Oxford or Cambridge.
49961	A veteran high school teacher befriends a younger art teacher, who is having an affair with one of her 15-year-old students. However, her intentions with this new "friend" also go well beyond platonic friendship.
50003	The world's best fighters are invited to DOA, an invitational martial arts contest. There, four female rival fighters will have to work together to uncover the secret that the organizer of the tournament is trying to hide.
50005	During China's Tang dynasty the emperor has taken the princess of a neighboring province as wife. She has borne him two sons and raised his eldest. Now his control over his dominion is complete, including the royal family itself.
50064	While in post-war Berlin to cover the Potsdam Conference, an American military journalist is drawn into a murder investigation which involves his former mistress and his driver.
50068	The story of the battle of Iwo Jima between the United States and Imperial Japan during World War II, as told from the perspective of the Japanese who fought it.
50147	On Christmas Eve, an escaped maniac returns to his childhood home, which is now a sorority house, and begins to murder the sorority sisters one by one.
50158	After the death of his brother, an expert street dancer goes to Georgia to attend Truth University. But his efforts to get an education and woo the girl he likes are sidelined when he joins in his fraternity's effort to win a step dancing competition.
50160	The story of Beatrix Potter, the author of the beloved and best-selling children's book, "The Tale of Peter Rabbit", and her struggle for love, happiness and success.
50189	When Erik Stifler gets a free pass to do whatever he wants from his girlfriend, he and his two best friends head to see his cousin Dwight for the Naked Mile and a weekend they will never forget.
50274	Life for a pair of veteran actors gets turned upside down after they meet a brash teenager.
50354	Energetic priest Don Camillo returns to the town of Brescello for more political and personal duels with Communist mayor Peppone.
50356	A determined priest and a Communist mayor develop a grudging friendship in spite of their official rivalry.
50440	A news team is sent to Burundi to capture and bring home a legendary 25-foot crocodile. Their difficult task turns potentially deadly when a warlord targets them for death.
50442	Johnny and a couple pals kidnap Jake's 15-year-old brother, Zach, then assigns his buddy Frankie to be Zach's minder. They develop a brotherly friendship. Zach parties with his captors as things begin to spin out of control.
50445	A serial killer pins his crimes on two college students who gave him a ride.
50514	A manager of an orphanage in India is sent to Copenhagen, Denmark, where he discovers a life-altering family secret.
50601	A preteen's life turns upside down when he befriends the new girl in school and they imagine a whole new fantasy world to escape reality.
50610	An unemployed slacker inspires his softball teammates to improve their game so they won't get kicked out of the local league.
50613	An infection spreads from slaughtered animals to humans, which causes the dead to rise and feed on the living.
50658	In 1964, to explore the adage "Give me a child until he is seven and I will give you the man," World in Action filmed seven-year-olds. Every seven years, Michael Apted visits them. At 49, 12 agree to talk about family, work, their hopes, and the series. We also see footage from previous interviews. Some marriages seem stronger; some have ended. Being a parent or a grandparent dominates life's pleasures. Simon has found responsibility; John's charity work flourishes. Neil remains in politics, against all odds. Jackie leads the critique of a more deliberately-present Apted and the series' intrusiveness. None enjoy participating; all are reflective; several surpass expectations.
50685	Jenna is a pregnant, unhappily married waitress in the deep south. She meets a newcomer to her town and falls into an unlikely relationship as a last attempt at happiness.
50792	A woman struggles to accept the death of her fiancé and the secrets he kept from her as she rebuilds her life.
50794	When a Las Vegas performer-turned-snitch named Buddy Israel decides to turn state's evidence and testify against the mob, it seems that a whole lot of people would like to make sure he's no longer breathing.
50796	A young teenage werewolf is torn between honoring her family's secret and her love for a man.
50798	A comedic satire of films that are large in scope, reputation and popularity.
50800	An ominous darkness invades a seemingly serene sunflower farm in North Dakota, and the Solomon family is torn apart by suspicion, mayhem and murder.
50802	A meddling mother tries to set her daughter up with the right man so her kid won't follow in her footsteps.
50804	After the death of his parents during World War II, young Hannibal Lecter moves in with his beautiful aunt and begins plotting revenge on the barbarians responsible for his sister's death.
50806	A mild-mannered guy, who is married to a monstrous woman, meets the woman of his dreams, and schemes to find a way to be with her.
50842	An IT company hires an actor to serve as the company's president in order to help the business get sold to a cranky Icelander.
50851	In the 1980s, ruthless Colombian cocaine barons invaded Miami with a brand of violence unseen in this country since Prohibition-era Chicago - and it put the city on the map. "Cocaine Cowboys" is the true story of how Miami became the drug, murder and cash capital of the United States, told by the people who made it all happen.
50872	A rat who can cook makes an unusual alliance with a young kitchen worker at a famous restaurant.
50912	Through the neighborhoods of Paris, love is veiled, revealed, imitated, sucked dry, reinvented and awakened.
50923	A NASA astronaut, forced to retire years earlier so he could save his family farm, has never given up his dream of space travel and looks to build his own rocket, despite the government's threats to stop him.
50942	While Ron Burgundy's rivalry with Veronica Corningstone persists, a group of unprofessional thieves endeavor to make the truth known.
50954	Sworn enemies find themselves in each other's bodies, and use this to ruin each other's lives.
50999	This modern version of Hans Christian Andersen's fairytale is charming. Ratso is a streetwise chancer of a rat whose theatre show is struggling. Then he finds an egg that hatches a mutant swan. Ratso soon sees the potential of showing Ugly as a freak. But things go awry when rodent heavies appear...
51024	The warrior King Odysseus leaves his idyllic life in the kingdom of Ithaca to fight in the Trojan War. After winning the war, he now must endure a lengthy, ten-year journey to return, and with all his wits, Odysseus must overcome deadly monsters, powerful forces of nature, seductive enchantresses, and even journey into the bowels of the Underworld.
51037	Five men wake up in a locked-down warehouse with no memory of who they are. They are forced to figure out who is good and who is bad to stay alive.
51077	When motorcycle rider Johnny Blaze sells his soul to the Devil to save his father's life, he is transformed into the Ghost Rider, the Devil's own bounty hunter, and is sent to hunt down sinners.
51080	FBI upstart Eric O'Neill enters into a power game with his boss, Robert Hanssen, an agent who was put on trial for selling secrets to the Soviet Union.
51082	A mechanic falls in love with his attorney.
51084	A washed up singer is given a couple days to compose a chart-topping hit for an aspiring teen sensation. Though he's never written a decent lyric in his life, he sparks with an offbeat younger woman with a flair for words.
51086	Walter Sparrow becomes obsessed with a novel that he believes was written about him. As his obsession increases, more and more similarities seem to arise.
51088	A rag-tag team of Reno cops are called in to save the day after a terrorist attack disrupts a national police convention in Miami Beach during spring break. Based on the Comedy Central series.
51091	A God-fearing bluesman takes to a wild young woman who, as a victim of childhood sexual abuse, looks everywhere for love, never quite finding it.
51167	The family of a left-wing journalist is torn apart after a military coup in 1980's Turkey.
51174	Based on the rise and fall of socialite Edie Sedgwick, concentrating on her relationships with Andy Warhol and a folk singer.
51255	A skilled London police officer is transferred to a small town with a dark secret.
51314	The story is set at the beginning of the 20th century in Sicily. Salvatore, a very poor farmer, and a widower, decides to emigrate to the US with all his family, including his old mother. Before they embark, they meet Lucy. She is supposed to be a British lady and wants to come back to the States. Lucy, or Luce as Salvatore calls her, for unknown reasons wants to marry someone before to arrive to Ellis Island in New York. Salvatore accepts the proposal. Once they arrive in Ellis Island they spend the quarantine period trying to pass the examinations to be admitted to the States. Tests are not so simple for poor farmers coming from Sicily. Their destiny is in the hands of the custom officers.
51357	During the 1980s, Soviet authorities hunt for a serial killer who picks his victims in railway stations and commuter trains and lures them into the woods.
51412	A Las Vegas magician who can see into the future is pursued by FBI agents seeking to use his abilities to prevent a nuclear terrorist attack.
51471	The idealist William Wilberforce maneuvers his way through Parliament, endeavoring to end the British transatlantic slave trade.
51498	Eight college students travelling to Florida for Spring Break stumble into a remote town in Georgia, where they are set upon by the residents.
51540	In the late 1960s/early 1970s, a San Francisco cartoonist becomes an amateur detective obsessed with tracking down the Zodiac Killer, an unidentified individual who terrorizes Northern California with a killing spree.
51545	Milo tries to be a family man and run his criminal organization, but a wrong drug shipment endangers everything.
51562	The opening of a crucial space station is put in jeopardy when the commanding officer is accused of the attempted murder of a diplomat.
51573	A woman returning home falls asleep and has vivid dreams that may or may not be happening in reality. Through repetitive images and complete mismatching of the objective view of time and space, her dark inner desires play out on-screen.
51575	A group of suburban biker wannabes looking for adventure hit the open road, but get more than they bargained for when they encounter a New Mexico gang called the Del Fuegos.
51662	King Leonidas of Sparta and a force of 300 men fight the Persians at Thermopylae in 480 B.C.
51666	An adopted woman returns to her home country and the family home that she never knew and must face the mystery that lies there.
51694	Set in 1985, working-class student Brian Jackson (McAvoy) navigates his first year at Bristol University.
51698	Two siblings begin to develop special talents after they find a mysterious box of toys. Soon the kids, their parents, and even their teacher are drawn into a strange new world and find a task ahead of them that is far more important than any of them could imagine!
51705	Through a set of wacky circumstances, a young gold digger mistakenly woos a mild-mannered bartender, thinking he's a wealthy suitor.
51709	A monster emerges from Seoul's Han River and begins attacking people. One victim's loving family does what it can to rescue her from its clutches.
51834	A biographical portrait of a pre-fame Jane Austen and her romance with a young Irishman.
51884	American-born Gogol, the son of Indian immigrants, wants to fit in among his fellow New Yorkers, despite his family's unwillingness to let go of their traditional ways.
51903	A married man who daydreams about being with other women finds his will and morals tested after he's visited by the ex-mistress of his old friend.
51925	A depressed woman learns that her husband was killed in a car accident the previous day, then awakens the next morning to find him alive and well at home; then awakens the day after that to find that he's dead.
51927	A young widower returns to his hometown to search for answers to his wife's murder, which may be linked to the ghost of a murdered ventriloquist.
51931	A man who lost his family in the September 11 attack on New York City runs into his old college roommate. Rekindling the friendship is the one thing that appears able to help the man recover from his grief.
51933	The determined Jim Ellis starts a swim team for troubled teens at the Philadelphia Department of Recreation.
51935	A marksman living in exile is coaxed back into action after learning of a plot to kill the President. Ultimately double-crossed and framed for the attempt, he goes on the run to find the real killer and the reason he was set up.
51937	A group of National Guard trainees find themselves battling against a vicious group of mutants on their last day of training in the desert.
51939	When the world is threatened by an ancient evil, the four adolescent turtles must reunite and overcome their faults in order to stand against it.
52042	In the Nazi-occupied Netherlands during World War II, a Jewish singer infiltrates the regional Gestapo headquarters for the Dutch resistance.
52241	Chris is a once promising high school athlete whose life is turned upside down following a tragic accident. As he tries to maintain a normal life, he takes a job as a janitor at a bank, where he ultimately finds himself caught up in a planned heist.
52245	In 2002, two rival Olympic ice skaters were stripped of their gold medals and permanently banned from men's single competition. Presently, however, they've found a loophole that will allow them to qualify as a pairs team.
52279	Newlyweds Nick and Suzanne decide to move to the suburbs to provide a better life for their two kids. But their idea of a dream home is disturbed by a contractor with a bizarre approach to business.
52281	Quentin Tarantino and Robert Rodriguez's homage to exploitation double features in the 60s and 70s with two back-to-back cult films that include previews of coming attractions between them.
52283	A former Christian missionary, who specializes in debunking religious phenomena, investigates a small town which seems to be suffering from the 10 biblical plagues.
52287	Lewis is a brilliant inventor who meets mysterious stranger named Wilbur Robinson, whisking Lewis away in a time machine and together they team up to track down Bowler Hat Guy in a showdown that ends with an unexpected twist of fate.
52299	The History of American Punk Rock 1980-1986
52319	In 1944 France, a group of escaped American military prisoners en route to Switzerland volunteers to steal a Nazi V2 rocket warhead for the Allies.
52328	A team of international astronauts are sent on a dangerous mission to reignite the dying Sun with a nuclear fission bomb in 2057.
52375	In what would cause a fantastic media frenzy, Clifford Irving sells his bogus biography of Howard Hughes to a premiere publishing house in the early 1970s.
52435	A grumpy hermit hatches a plan to steal Christmas from the Whos of Whoville.
52458	A teen living under house arrest becomes convinced his neighbor is a serial killer.
52462	An action epic that explores the origins of Master Shake, Frylock, and Meatwad, better known as the Aqua Teen Hunger Force, who somehow become pitted in a battle over an immortal piece of exercise equipment.
52579	Biopic of the iconic French singer Édith Piaf. Raised by her grandmother in a brothel, she was discovered while singing on a street corner at the age of 19. Despite her success, Piaf's life was filled with tragedy.
52604	An attorney intent on climbing the career ladder toward success, finds an unlikely opponent in a manipulative criminal he is trying to prosecute.
52644	A married couple becomes stranded at an isolated motel and finds hidden video cameras in their room. They soon realize that unless they escape, they'll be the next victims of a snuff film.
52668	A sleazy writer has a chance to redeem himself when he goes to stay with his grandmother and befriends the neighbors.
52694	Mr. Bean wins a trip to Cannes where he unwittingly separates a young boy from his father and must help the two come back together. On the way he discovers France, bicycling, and true love, among other things.
52712	A teenager is left invisible to the living after an attack.
52715	A young breakdancer hits his head during a talent show and slips into a coma for twenty years. Waking up in 2006, he looks to revive his and his team's career with the help of his girlfriend and his parents.
52722	A strange black entity from another world bonds with Peter Parker and causes inner turmoil as he contends with new villains, temptations, and revenge.
52724	A hotshot poker player tries to win a tournament in Vegas, but is fighting a losing battle with his personal problems.
52730	On Christmas Eve, an angel petitions God to send help for Kermit the Frog who has lost all hope after losing the Muppet Theatre.
52784	An investigation of sharks' importance to ecosystems and humankind's mass destruction of shark species worldwide.
52831	A killer dressed in a police uniform begins murdering innocent people on the streets of New York City.
52867	A slacker is forced to work for his father-in-law after his pregnant wife steps away from her high-paying job.
52885	When a machine that allows therapists to enter their patients' dreams is stolen, all Hell breaks loose. Only a young female therapist, Paprika, can stop it.
52950	A man who serves in the war between the forces of Light and Dark comes into possession of a device that can restore life to Moscow, which was nearly destroyed by an apocalyptic event.
52952	A young boy becomes friends with a gang of skinheads. Friends soon become like family, and relationships will be pushed to the very limit.
52967	A man coping with the institutionalization of his wife because of Alzheimer's disease faces an epiphany when she transfers her affections to another man, Aubrey, a wheelchair-bound mute who also is a patient at the nursing home.
52973	For fun-loving party animal Ben Stone, the last thing he ever expected was for his one-night stand to show up on his doorstep eight weeks later to tell him she's pregnant with his child.
52975	Pleasantly plump teenager Tracy Turnblad teaches 1962 Baltimore a thing or two about integration after landing a spot on a local TV dance show.
53000	Six months after the rage virus was inflicted on the population of Great Britain, the US Army helps to secure a small area of London for the survivors to repopulate and start again. But not everything goes according to plan.
53022	Two Chinese friends, who operate a food truck in Barcelona, Spain, use their martial arts expertise to help their private investigator friend protect the pickpocket Sylvia, who's been targeted by a ruthless gang.
53024	Featuring never-before-seen footage, this documentary delivers a startling new look at the Peoples Temple, headed by preacher Jim Jones who, in 1978, led more than 900 members to Guyana, where he orchestrated a mass suicide via tainted punch.
